1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	ligname	jan-id	Kd-exp	expt-dg	expt-err	q	N	site
3.694519099998786	5.949799128120582	1.9980178999997893	0.6266504573983258	-2.6277977999998217	1.6301080457045778	1.0945654999997476	1.20330013107182	0.9759028999993652	1.7636816588460626	0.0	0.0	-342.6014613999962	20.23822915978664	-15.746585199999853	2.613183708801874	301.85052119999943	17.05928805494854	0.0	0.0	-51.36231780000044	3.326913121814869	l13	LDHA25	0.0011	-4.03465	0.1	-2	16	Substrate
2.511021999999457	5.055769712634668	2.3563390999997686	0.5840560313077772	-5.054142300000024	1.6792366097061728	-1.7504164000000877	1.0695308008985795	2.4888586999999656	1.8584408257948688	0.0	0.0	-410.27047430000005	20.018915807293233	-46.888435699999434	2.3620786758030667	364.0087839999986	17.661400171992323	0.0	0.0	-92.59846489999971	4.054557937775241	l14	LDHA26	1.3e-07	-9.39052	0.1	-2	36	Bridging
-4.938780000001657	5.451615590182048	1.256424600000024	0.6306851287091367	-5.397164500000051	1.5228284687416611	-1.2749314000000282	1.0240845112313337	3.4574836999991985	1.5912249330945931	0.0	0.0	-392.24048929999674	19.248340144247887	-50.69237579999925	2.5506409344238303	357.9120630999991	16.96335303807943	0.0	0.0	-91.91776959999912	3.3109187346682383	l15	LDHA27	4.5999999999999995e-08	-10.0058	0.1	-2	39	Bridging
-3.0405099000001314	6.228299838571387	0.9983337999999372	0.5992778867653061	-5.070071500000072	1.9222431375442972	-0.6334926000000323	1.0988508415712834	2.1854304999997787	1.650811354328672	0.0	0.0	-213.46743689999442	19.25816146177521	-46.49153399999953	2.5200844006380723	181.4747047999994	17.462176303315516	0.0	0.0	-84.04457580000258	3.340653038583317	l16	LDHA28	3.2e-06	-7.49333	0.1	-1	33	Bridging
3.867633399998908	5.217867012877715	2.5574196999997945	0.6178991647047581	-5.226688199999472	1.6999252347140883	-1.4383775000001222	1.1430949585789716	3.8173874999994375	1.890210691368614	0.0	0.0	-390.72340890000015	20.445857879410493	-45.32502639999935	2.349949126113936	341.6754608999996	17.964430560377515	0.0	0.0	-90.79559950000021	3.516990184631536	l17	LDHA29	6.900000000000001e-08	-9.76566	0.1	-2	35	Bridging
8.937536399999544	5.988792745840273	2.5279149999999966	0.5764099223044454	-3.7731770999998564	1.6170404485012688	-0.16948290000030575	1.0679208327145029	3.741522999999411	1.8561198779893104	0.0	0.0	-401.7916898999978	19.767618596342253	-47.59534039999971	2.3014237754231845	355.42195139999984	16.685118065829904	0.0	0.0	-82.70076449999993	3.790980405861141	l18	LDHA30	1.2e-06	-8.07422	0.1	-2	35	Bridging
2.5134433999985504	5.066837039325379	2.1522990999997877	0.6208763151304534	-6.5782086000000755	1.7530530762405097	-0.015049900000080997	1.1366146411347338	2.910970499999575	1.6292628178281607	0.0	0.0	-397.4240298000012	20.05483221474556	-50.973804499999645	2.517898458655636	352.2659472999996	17.640541170590428	0.0	0.0	-95.14843249999927	3.5429221527683534	l19	LDHA31	6e-08	-9.84844	0.1	-2	38	Bridging
5.634820099999673	5.695293537845114	2.1212732999999577	0.6101216363145354	-5.7763727999998045	1.7733968228959414	-1.5505983000001624	1.0974141513730156	2.13858119999939	1.7540520399330666	0.0	0.0	-402.8355899999974	18.976598095260176	-49.76849359999946	2.3863362646797923	357.04661789999994	16.578194399850574	0.0	0.0	-92.98976219999977	2.68766242635598	l20	LDHA32	1.8e-07	-9.19778	0.1	-2	38	Bridging
8.153461199996741	4.8796794180206575	2.3456096999998373	0.6252917635325856	-6.102520399999591	1.6107652826170638	-0.6220733000000109	1.0134457371851966	4.731702699999367	1.7541814928806323	0.0	0.0	-419.81935310000017	18.37870120863884	-47.18809519999989	2.5612736301499592	368.6117560999994	16.039376476049096	0.0	0.0	-89.88951230000133	3.672998924177987	l21	LDHA33	9.300000000000001e-08	-9.58888	0.1	-2	35	Bridging
6.6518911999991115	5.113013539170213	2.5645741999996723	0.7080702218522673	-4.800128699999738	1.8394653256399105	-1.018101200000071	1.049598505332341	4.603148099999307	1.7426418244500768	0.0	0.0	-397.63189610000154	18.460304563955113	-50.272260399999396	2.504215123217745	345.1774134999995	16.93694589136965	0.0	0.0	-94.7253594000015	3.0377615077998845	l22	LDHA34	8e-09	-11.0418	0.1	-2	38	Bridging
